# 1. Arc ID| 2. Arc first node| 3. Arc second node| 4. Arc capacity| 5. Custom Arc Length
A07202|NC113|NC158|1E6|
A07203|NC113|NC160|1E6|
A07204|NC113|NC161|1E6|
A07205|NC113|NC162|1E6|
A07206|NC113|NC166|1E6|
A07207|NC113|NC167|1E6|
A07208|NC113|NC168|1E6|
A07209|NC113|NC173|1E6|
A07210|NC113|NC174|1E6|
A07211|NC113|NC175|1E6|
A07212|NC113|NC179|1E6|
A07213|NC113|NC189|1E6|
A07214|NC113|NC190|1E6|
A07215|NC113|NC192|1E6|
A07216|NC113|NC193|1E6|
A07217|NC113|NC194|1E6|
A07218|NC113|NC195|1E6|
A07219|NC113|NC196|1E6|
A07220|NC113|NC197|1E6|
A07221|NC113|NC198|1E6|
A07222|NC113|NC199|1E6|
A07223|NC113|NC200|1E6|
A07224|NC113|NC201|1E6|
A07225|NC113|NC202|1E6|
A07226|NC113|NC203|1E6|
A07227|NC113|NC205|1E6|
A07228|NC113|NC206|1E6|
A07229|NC113|NC207|1E6|
A07230|NC113|NC213|1E6|
A07231|NC113|NC215|1E6|
A07232|NC113|NC216|1E6|
A07233|NC113|NC217|1E6|
A07234|NC113|NC219|1E6|
A07235|NC113|NC220|1E6|
A07236|NC113|NC222|1E6|
A07237|NC113|NC223|1E6|
A07238|NC113|NC224|1E6|
A07239|NC113|NC227|1E6|
A07240|NC113|NC228|1E6|
A07241|NC113|NC229|1E6|
A07242|NC113|NC230|1E6|
A07243|NC113|NC231|1E6|
A07244|NC113|NC233|1E6|
A07245|NC113|NC234|1E6|
A07246|NC113|NC236|1E6|
A07247|NC113|NC237|1E6|
A07248|NC113|NC238|1E6|
A07249|NC113|NC240|1E6|
A07250|NC113|NC241|1E6|
A07251|NC113|NC242|1E6|
A07252|NC113|NC243|1E6|
A07253|NC113|NC245|1E6|
A07254|NC114|NC002|1E6|
A07255|NC114|NC003|1E6|
A07256|NC114|NC004|1E6|
A07257|NC114|NC005|1E6|
A07258|NC114|NC006|1E6|
A07259|NC114|NC007|1E6|
A07260|NC114|NC008|1E6|
A07261|NC114|NC013|1E6|
A07262|NC114|NC015|1E6|
A07263|NC114|NC025|1E6|
A07264|NC114|NC026|1E6|
A07265|NC114|NC029|1E6|
A07266|NC114|NC031|1E6|
A07267|NC114|NC032|1E6|
A07268|NC114|NC034|1E6|
A07269|NC114|NC040|1E6|
A07270|NC114|NC041|1E6|
A07271|NC114|NC042|1E6|
A07272|NC114|NC043|1E6|
A07273|NC114|NC044|1E6|
A07274|NC114|NC045|1E6|
A07275|NC114|NC048|1E6|
A07276|NC114|NC049|1E6|
A07277|NC114|NC050|1E6|
A07278|NC114|NC051|1E6|
A07279|NC114|NC052|1E6|
A07280|NC114|NC054|1E6|
A07281|NC114|NC061|1E6|
A07282|NC114|NC063|1E6|
A07283|NC114|NC064|1E6|
A07284|NC114|NC065|1E6|
A07285|NC114|NC066|1E6|
A07286|NC114|NC068|1E6|
A07287|NC114|NC069|1E6|
A07288|NC114|NC070|1E6|
A07289|NC114|NC071|1E6|
A07290|NC114|NC074|1E6|
A07291|NC114|NC076|1E6|
A07292|NC114|NC080|1E6|
A07293|NC114|NC086|1E6|
A07294|NC114|NC089|1E6|
A07295|NC114|NC090|1E6|
A07296|NC114|NC092|1E6|
A07297|NC114|NC093|1E6|
A07298|NC114|NC095|1E6|
A07299|NC114|NC097|1E6|
A07300|NC114|NC101|1E6|
A07301|NC114|NC105|1E6|
A07302|NC114|NC106|1E6|
A07303|NC114|NC107|1E6|
A07304|NC114|NC109|1E6|
A07305|NC114|NC110|1E6|
A07306|NC114|NC111|1E6|
A07307|NC114|NC115|1E6|
A07308|NC114|NC116|1E6|
A07309|NC114|NC120|1E6|
A07310|NC114|NC121|1E6|
A07311|NC114|NC128|1E6|
A07312|NC114|NC130|1E6|
A07313|NC114|NC132|1E6|
A07314|NC114|NC133|1E6|
A07315|NC114|NC136|1E6|
A07316|NC114|NC143|1E6|
A07317|NC114|NC146|1E6|
A07318|NC114|NC150|1E6|
A07319|NC114|NC152|1E6|
A07320|NC114|NC154|1E6|
A07321|NC114|NC157|1E6|
A07322|NC114|NC158|1E6|
A07323|NC114|NC160|1E6|
A07324|NC114|NC161|1E6|
A07325|NC114|NC162|1E6|
A07326|NC114|NC166|1E6|
A07327|NC114|NC167|1E6|
A07328|NC114|NC168|1E6|
A07329|NC114|NC173|1E6|
A07330|NC114|NC174|1E6|
A07331|NC114|NC175|1E6|
A07332|NC114|NC179|1E6|
A07333|NC114|NC189|1E6|
A07334|NC114|NC190|1E6|
A07335|NC114|NC192|1E6|
A07336|NC114|NC193|1E6|
A07337|NC114|NC194|1E6|
A07338|NC114|NC195|1E6|
A07339|NC114|NC196|1E6|
A07340|NC114|NC197|1E6|
A07341|NC114|NC198|1E6|
A07342|NC114|NC199|1E6|
A07343|NC114|NC200|1E6|
A07344|NC114|NC201|1E6|
A07345|NC114|NC202|1E6|
A07346|NC114|NC203|1E6|
A07347|NC114|NC205|1E6|
A07348|NC114|NC206|1E6|
A07349|NC114|NC207|1E6|
A07350|NC114|NC213|1E6|
A07351|NC114|NC215|1E6|
A07352|NC114|NC216|1E6|
A07353|NC114|NC217|1E6|
A07354|NC114|NC219|1E6|
A07355|NC114|NC220|1E6|
A07356|NC114|NC222|1E6|
A07357|NC114|NC223|1E6|
A07358|NC114|NC224|1E6|
A07359|NC114|NC227|1E6|
A07360|NC114|NC228|1E6|
A07361|NC114|NC229|1E6|
A07362|NC114|NC230|1E6|
A07363|NC114|NC231|1E6|
A07364|NC114|NC233|1E6|
A07365|NC114|NC234|1E6|
A07366|NC114|NC236|1E6|
A07367|NC114|NC237|1E6|
A07368|NC114|NC238|1E6|
A07369|NC114|NC240|1E6|
A07370|NC114|NC241|1E6|
A07371|NC114|NC242|1E6|
A07372|NC114|NC243|1E6|
A07373|NC114|NC245|1E6|
A07374|NC115|NMAD|1E6|
A07375|NC116|NMAD|1E6|
A07376|NC117|NC002|1E6|
A07377|NC117|NC003|1E6|
A07378|NC117|NC004|1E6|
A07379|NC117|NC005|1E6|
A07380|NC117|NC006|1E6|
A07381|NC117|NC007|1E6|
A07382|NC117|NC008|1E6|
A07383|NC117|NC013|1E6|
A07384|NC117|NC015|1E6|
A07385|NC117|NC025|1E6|
A07386|NC117|NC026|1E6|
A07387|NC117|NC029|1E6|
A07388|NC117|NC031|1E6|
A07389|NC117|NC032|1E6|
A07390|NC117|NC034|1E6|
A07391|NC117|NC040|1E6|
A07392|NC117|NC041|1E6|
A07393|NC117|NC042|1E6|
A07394|NC117|NC043|1E6|
A07395|NC117|NC044|1E6|
A07396|NC117|NC045|1E6|
A07397|NC117|NC048|1E6|
A07398|NC117|NC049|1E6|
A07399|NC117|NC050|1E6|
A07400|NC117|NC051|1E6|
A07401|NC117|NC052|1E6|
A07402|NC117|NC054|1E6|
A07403|NC117|NC061|1E6|
A07404|NC117|NC063|1E6|
A07405|NC117|NC064|1E6|
A07406|NC117|NC065|1E6|
A07407|NC117|NC066|1E6|
A07408|NC117|NC068|1E6|
A07409|NC117|NC069|1E6|
A07410|NC117|NC070|1E6|
A07411|NC117|NC071|1E6|
A07412|NC117|NC074|1E6|
A07413|NC117|NC076|1E6|
A07414|NC117|NC080|1E6|
A07415|NC117|NC086|1E6|
A07416|NC117|NC089|1E6|
A07417|NC117|NC090|1E6|
A07418|NC117|NC092|1E6|
A07419|NC117|NC093|1E6|
A07420|NC117|NC095|1E6|
A07421|NC117|NC097|1E6|
A07422|NC117|NC101|1E6|
A07423|NC117|NC105|1E6|
A07424|NC117|NC106|1E6|
A07425|NC117|NC107|1E6|
A07426|NC117|NC109|1E6|
A07427|NC117|NC110|1E6|
A07428|NC117|NC111|1E6|
A07429|NC117|NC115|1E6|
A07430|NC117|NC116|1E6|
A07431|NC117|NC120|1E6|
A07432|NC117|NC121|1E6|
A07433|NC117|NC128|1E6|
A07434|NC117|NC130|1E6|
A07435|NC117|NC132|1E6|
A07436|NC117|NC133|1E6|
A07437|NC117|NC136|1E6|
A07438|NC117|NC143|1E6|
A07439|NC117|NC146|1E6|
A07440|NC117|NC150|1E6|
A07441|NC117|NC152|1E6|
A07442|NC117|NC154|1E6|
A07443|NC117|NC157|1E6|
A07444|NC117|NC158|1E6|
A07445|NC117|NC160|1E6|
A07446|NC117|NC161|1E6|
A07447|NC117|NC162|1E6|
A07448|NC117|NC166|1E6|
A07449|NC117|NC167|1E6|
A07450|NC117|NC168|1E6|
A07451|NC117|NC173|1E6|
A07452|NC117|NC174|1E6|
A07453|NC117|NC175|1E6|
A07454|NC117|NC179|1E6|
A07455|NC117|NC189|1E6|
A07456|NC117|NC190|1E6|
A07457|NC117|NC192|1E6|
A07458|NC117|NC193|1E6|
A07459|NC117|NC194|1E6|
A07460|NC117|NC195|1E6|
A07461|NC117|NC196|1E6|
A07462|NC117|NC197|1E6|
A07463|NC117|NC198|1E6|
A07464|NC117|NC199|1E6|
A07465|NC117|NC200|1E6|
A07466|NC117|NC201|1E6|
A07467|NC117|NC202|1E6|
A07468|NC117|NC203|1E6|
A07469|NC117|NC205|1E6|
A07470|NC117|NC206|1E6|
A07471|NC117|NC207|1E6|
A07472|NC117|NC213|1E6|
A07473|NC117|NC215|1E6|
A07474|NC117|NC216|1E6|
A07475|NC117|NC217|1E6|
A07476|NC117|NC219|1E6|
A07477|NC117|NC220|1E6|
A07478|NC117|NC222|1E6|
A07479|NC117|NC223|1E6|
A07480|NC117|NC224|1E6|
A07481|NC117|NC227|1E6|
A07482|NC117|NC228|1E6|
A07483|NC117|NC229|1E6|
A07484|NC117|NC230|1E6|
A07485|NC117|NC231|1E6|
A07486|NC117|NC233|1E6|
A07487|NC117|NC234|1E6|
A07488|NC117|NC236|1E6|
A07489|NC117|NC237|1E6|
A07490|NC117|NC238|1E6|
A07491|NC117|NC240|1E6|
A07492|NC117|NC241|1E6|
A07493|NC117|NC242|1E6|
A07494|NC117|NC243|1E6|
A07495|NC117|NC245|1E6|
A07496|NC118|NC002|1E6|
A07497|NC118|NC003|1E6|
A07498|NC118|NC004|1E6|
A07499|NC118|NC005|1E6|
A07500|NC118|NC006|1E6|
A07501|NC118|NC007|1E6|
A07502|NC118|NC008|1E6|
A07503|NC118|NC013|1E6|
A07504|NC118|NC015|1E6|
A07505|NC118|NC025|1E6|
A07506|NC118|NC026|1E6|
A07507|NC118|NC029|1E6|
A07508|NC118|NC031|1E6|
A07509|NC118|NC032|1E6|
A07510|NC118|NC034|1E6|
A07511|NC118|NC040|1E6|
A07512|NC118|NC041|1E6|
A07513|NC118|NC042|1E6|
A07514|NC118|NC043|1E6|
A07515|NC118|NC044|1E6|
A07516|NC118|NC045|1E6|
A07517|NC118|NC048|1E6|
A07518|NC118|NC049|1E6|
A07519|NC118|NC050|1E6|
A07520|NC118|NC051|1E6|
A07521|NC118|NC052|1E6|
A07522|NC118|NC054|1E6|
A07523|NC118|NC061|1E6|
A07524|NC118|NC063|1E6|
A07525|NC118|NC064|1E6|
A07526|NC118|NC065|1E6|
A07527|NC118|NC066|1E6|
A07528|NC118|NC068|1E6|
A07529|NC118|NC069|1E6|
A07530|NC118|NC070|1E6|
A07531|NC118|NC071|1E6|
A07532|NC118|NC074|1E6|
A07533|NC118|NC076|1E6|
A07534|NC118|NC080|1E6|
A07535|NC118|NC086|1E6|
A07536|NC118|NC089|1E6|
A07537|NC118|NC090|1E6|
A07538|NC118|NC092|1E6|
A07539|NC118|NC093|1E6|
A07540|NC118|NC095|1E6|
A07541|NC118|NC097|1E6|
A07542|NC118|NC101|1E6|
A07543|NC118|NC105|1E6|
A07544|NC118|NC106|1E6|
A07545|NC118|NC107|1E6|
A07546|NC118|NC109|1E6|
A07547|NC118|NC110|1E6|
A07548|NC118|NC111|1E6|
A07549|NC118|NC115|1E6|
A07550|NC118|NC116|1E6|
A07551|NC118|NC120|1E6|
A07552|NC118|NC121|1E6|
A07553|NC118|NC128|1E6|
A07554|NC118|NC130|1E6|
A07555|NC118|NC132|1E6|
A07556|NC118|NC133|1E6|
A07557|NC118|NC136|1E6|
A07558|NC118|NC143|1E6|
A07559|NC118|NC146|1E6|
A07560|NC118|NC150|1E6|
A07561|NC118|NC152|1E6|
A07562|NC118|NC154|1E6|
A07563|NC118|NC157|1E6|
A07564|NC118|NC158|1E6|
A07565|NC118|NC160|1E6|
A07566|NC118|NC161|1E6|
A07567|NC118|NC162|1E6|
A07568|NC118|NC166|1E6|
A07569|NC118|NC167|1E6|
A07570|NC118|NC168|1E6|
A07571|NC118|NC173|1E6|
A07572|NC118|NC174|1E6|
A07573|NC118|NC175|1E6|
A07574|NC118|NC179|1E6|
A07575|NC118|NC189|1E6|
A07576|NC118|NC190|1E6|
A07577|NC118|NC192|1E6|
A07578|NC118|NC193|1E6|
A07579|NC118|NC194|1E6|
A07580|NC118|NC195|1E6|
A07581|NC118|NC196|1E6|
A07582|NC118|NC197|1E6|
A07583|NC118|NC198|1E6|
A07584|NC118|NC199|1E6|
A07585|NC118|NC200|1E6|
A07586|NC118|NC201|1E6|
A07587|NC118|NC202|1E6|
A07588|NC118|NC203|1E6|
A07589|NC118|NC205|1E6|
A07590|NC118|NC206|1E6|
A07591|NC118|NC207|1E6|
A07592|NC118|NC213|1E6|
A07593|NC118|NC215|1E6|
A07594|NC118|NC216|1E6|
A07595|NC118|NC217|1E6|
A07596|NC118|NC219|1E6|
A07597|NC118|NC220|1E6|
A07598|NC118|NC222|1E6|
A07599|NC118|NC223|1E6|
A07600|NC118|NC224|1E6|
A07601|NC118|NC227|1E6|
A07602|NC118|NC228|1E6|
A07603|NC118|NC229|1E6|
A07604|NC118|NC230|1E6|
A07605|NC118|NC231|1E6|
A07606|NC118|NC233|1E6|
A07607|NC118|NC234|1E6|
A07608|NC118|NC236|1E6|
A07609|NC118|NC237|1E6|
A07610|NC118|NC238|1E6|
A07611|NC118|NC240|1E6|
A07612|NC118|NC241|1E6|
A07613|NC118|NC242|1E6|
A07614|NC118|NC243|1E6|
A07615|NC118|NC245|1E6|
A07616|NC119|NC002|1E6|
A07617|NC119|NC003|1E6|
A07618|NC119|NC004|1E6|
A07619|NC119|NC005|1E6|
A07620|NC119|NC006|1E6|
A07621|NC119|NC007|1E6|
A07622|NC119|NC008|1E6|
A07623|NC119|NC013|1E6|
A07624|NC119|NC015|1E6|
A07625|NC119|NC025|1E6|
A07626|NC119|NC026|1E6|
A07627|NC119|NC029|1E6|
A07628|NC119|NC031|1E6|
A07629|NC119|NC032|1E6|
A07630|NC119|NC034|1E6|
A07631|NC119|NC040|1E6|
A07632|NC119|NC041|1E6|
A07633|NC119|NC042|1E6|
A07634|NC119|NC043|1E6|
A07635|NC119|NC044|1E6|
A07636|NC119|NC045|1E6|
A07637|NC119|NC048|1E6|
A07638|NC119|NC049|1E6|
A07639|NC119|NC050|1E6|
A07640|NC119|NC051|1E6|
A07641|NC119|NC052|1E6|
A07642|NC119|NC054|1E6|
A07643|NC119|NC061|1E6|
A07644|NC119|NC063|1E6|
A07645|NC119|NC064|1E6|
A07646|NC119|NC065|1E6|
A07647|NC119|NC066|1E6|
A07648|NC119|NC068|1E6|
A07649|NC119|NC069|1E6|
A07650|NC119|NC070|1E6|
A07651|NC119|NC071|1E6|
A07652|NC119|NC074|1E6|
A07653|NC119|NC076|1E6|
A07654|NC119|NC080|1E6|
A07655|NC119|NC086|1E6|
A07656|NC119|NC089|1E6|
A07657|NC119|NC090|1E6|
A07658|NC119|NC092|1E6|
A07659|NC119|NC093|1E6|
A07660|NC119|NC095|1E6|
A07661|NC119|NC097|1E6|
A07662|NC119|NC101|1E6|
A07663|NC119|NC105|1E6|
A07664|NC119|NC106|1E6|
A07665|NC119|NC107|1E6|
A07666|NC119|NC109|1E6|
A07667|NC119|NC110|1E6|
A07668|NC119|NC111|1E6|
A07669|NC119|NC115|1E6|
A07670|NC119|NC116|1E6|
A07671|NC119|NC120|1E6|
A07672|NC119|NC121|1E6|
A07673|NC119|NC128|1E6|
A07674|NC119|NC130|1E6|
A07675|NC119|NC132|1E6|
A07676|NC119|NC133|1E6|
A07677|NC119|NC136|1E6|
A07678|NC119|NC143|1E6|
A07679|NC119|NC146|1E6|
A07680|NC119|NC150|1E6|
A07681|NC119|NC152|1E6|
A07682|NC119|NC154|1E6|
A07683|NC119|NC157|1E6|
A07684|NC119|NC158|1E6|
A07685|NC119|NC160|1E6|
A07686|NC119|NC161|1E6|
A07687|NC119|NC162|1E6|
A07688|NC119|NC166|1E6|
A07689|NC119|NC167|1E6|
A07690|NC119|NC168|1E6|
A07691|NC119|NC173|1E6|
A07692|NC119|NC174|1E6|
A07693|NC119|NC175|1E6|
A07694|NC119|NC179|1E6|
A07695|NC119|NC189|1E6|
A07696|NC119|NC190|1E6|
A07697|NC119|NC192|1E6|
A07698|NC119|NC193|1E6|
A07699|NC119|NC194|1E6|
A07700|NC119|NC195|1E6|
A07701|NC119|NC196|1E6|
A07702|NC119|NC197|1E6|
A07703|NC119|NC198|1E6|
A07704|NC119|NC199|1E6|
A07705|NC119|NC200|1E6|
A07706|NC119|NC201|1E6|
A07707|NC119|NC202|1E6|
A07708|NC119|NC203|1E6|
A07709|NC119|NC205|1E6|
A07710|NC119|NC206|1E6|
A07711|NC119|NC207|1E6|
A07712|NC119|NC213|1E6|
A07713|NC119|NC215|1E6|
A07714|NC119|NC216|1E6|
A07715|NC119|NC217|1E6|
A07716|NC119|NC219|1E6|
A07717|NC119|NC220|1E6|
A07718|NC119|NC222|1E6|
A07719|NC119|NC223|1E6|
A07720|NC119|NC224|1E6|
A07721|NC119|NC227|1E6|
A07722|NC119|NC228|1E6|
A07723|NC119|NC229|1E6|
A07724|NC119|NC230|1E6|
A07725|NC119|NC231|1E6|
A07726|NC119|NC233|1E6|
A07727|NC119|NC234|1E6|
A07728|NC119|NC236|1E6|
A07729|NC119|NC237|1E6|
A07730|NC119|NC238|1E6|
A07731|NC119|NC240|1E6|
A07732|NC119|NC241|1E6|
A07733|NC119|NC242|1E6|
A07734|NC119|NC243|1E6|
A07735|NC119|NC245|1E6|
A07736|NC120|NMAD|1E6|
A07737|NC121|NMAD|1E6|
A07738|NC122|NC002|1E6|
A07739|NC122|NC003|1E6|
A07740|NC122|NC004|1E6|
A07741|NC122|NC005|1E6|
A07742|NC122|NC006|1E6|
A07743|NC122|NC007|1E6|
A07744|NC122|NC008|1E6|
A07745|NC122|NC013|1E6|
A07746|NC122|NC015|1E6|
A07747|NC122|NC025|1E6|
A07748|NC122|NC026|1E6|
A07749|NC122|NC029|1E6|
A07750|NC122|NC031|1E6|
A07751|NC122|NC032|1E6|
A07752|NC122|NC034|1E6|
A07753|NC122|NC040|1E6|
A07754|NC122|NC041|1E6|
A07755|NC122|NC042|1E6|
A07756|NC122|NC043|1E6|
A07757|NC122|NC044|1E6|
A07758|NC122|NC045|1E6|
A07759|NC122|NC048|1E6|
A07760|NC122|NC049|1E6|
A07761|NC122|NC050|1E6|
A07762|NC122|NC051|1E6|
A07763|NC122|NC052|1E6|
A07764|NC122|NC054|1E6|
A07765|NC122|NC061|1E6|
A07766|NC122|NC063|1E6|
A07767|NC122|NC064|1E6|
A07768|NC122|NC065|1E6|
A07769|NC122|NC066|1E6|
A07770|NC122|NC068|1E6|
A07771|NC122|NC069|1E6|
A07772|NC122|NC070|1E6|
A07773|NC122|NC071|1E6|
A07774|NC122|NC074|1E6|
A07775|NC122|NC076|1E6|
A07776|NC122|NC080|1E6|
A07777|NC122|NC086|1E6|
A07778|NC122|NC089|1E6|
A07779|NC122|NC090|1E6|
A07780|NC122|NC092|1E6|
A07781|NC122|NC093|1E6|
A07782|NC122|NC095|1E6|
A07783|NC122|NC097|1E6|
A07784|NC122|NC101|1E6|
A07785|NC122|NC105|1E6|
A07786|NC122|NC106|1E6|
A07787|NC122|NC107|1E6|
A07788|NC122|NC109|1E6|
A07789|NC122|NC110|1E6|
A07790|NC122|NC111|1E6|
A07791|NC122|NC115|1E6|
A07792|NC122|NC116|1E6|
A07793|NC122|NC120|1E6|
A07794|NC122|NC121|1E6|
A07795|NC122|NC128|1E6|
A07796|NC122|NC130|1E6|
A07797|NC122|NC132|1E6|
A07798|NC122|NC133|1E6|
A07799|NC122|NC136|1E6|
A07800|NC122|NC143|1E6|
A07801|NC122|NC146|1E6|
A07802|NC122|NC150|1E6|
A07803|NC122|NC152|1E6|
A07804|NC122|NC154|1E6|
A07805|NC122|NC157|1E6|
A07806|NC122|NC158|1E6|
A07807|NC122|NC160|1E6|
A07808|NC122|NC161|1E6|
A07809|NC122|NC162|1E6|
A07810|NC122|NC166|1E6|
A07811|NC122|NC167|1E6|
A07812|NC122|NC168|1E6|
A07813|NC122|NC173|1E6|
A07814|NC122|NC174|1E6|
A07815|NC122|NC175|1E6|
A07816|NC122|NC179|1E6|
A07817|NC122|NC189|1E6|
A07818|NC122|NC190|1E6|
A07819|NC122|NC192|1E6|
A07820|NC122|NC193|1E6|
A07821|NC122|NC194|1E6|
A07822|NC122|NC195|1E6|
A07823|NC122|NC196|1E6|
A07824|NC122|NC197|1E6|
A07825|NC122|NC198|1E6|
A07826|NC122|NC199|1E6|
A07827|NC122|NC200|1E6|
A07828|NC122|NC201|1E6|
A07829|NC122|NC202|1E6|
A07830|NC122|NC203|1E6|
A07831|NC122|NC205|1E6|
A07832|NC122|NC206|1E6|
A07833|NC122|NC207|1E6|
A07834|NC122|NC213|1E6|
A07835|NC122|NC215|1E6|
A07836|NC122|NC216|1E6|
A07837|NC122|NC217|1E6|
A07838|NC122|NC219|1E6|
A07839|NC122|NC220|1E6|
A07840|NC122|NC222|1E6|
A07841|NC122|NC223|1E6|
A07842|NC122|NC224|1E6|
A07843|NC122|NC227|1E6|
A07844|NC122|NC228|1E6|
A07845|NC122|NC229|1E6|
A07846|NC122|NC230|1E6|
A07847|NC122|NC231|1E6|
A07848|NC122|NC233|1E6|
A07849|NC122|NC234|1E6|
A07850|NC122|NC236|1E6|
A07851|NC122|NC237|1E6|
A07852|NC122|NC238|1E6|
A07853|NC122|NC240|1E6|
A07854|NC122|NC241|1E6|
A07855|NC122|NC242|1E6|
A07856|NC122|NC243|1E6|
A07857|NC122|NC245|1E6|
A07858|NC123|NC002|1E6|
A07859|NC123|NC003|1E6|
A07860|NC123|NC004|1E6|
A07861|NC123|NC005|1E6|
A07862|NC123|NC006|1E6|
A07863|NC123|NC007|1E6|
A07864|NC123|NC008|1E6|
A07865|NC123|NC013|1E6|
A07866|NC123|NC015|1E6|
A07867|NC123|NC025|1E6|
A07868|NC123|NC026|1E6|
A07869|NC123|NC029|1E6|
A07870|NC123|NC031|1E6|
A07871|NC123|NC032|1E6|
A07872|NC123|NC034|1E6|
A07873|NC123|NC040|1E6|
A07874|NC123|NC041|1E6|
A07875|NC123|NC042|1E6|
A07876|NC123|NC043|1E6|
A07877|NC123|NC044|1E6|
A07878|NC123|NC045|1E6|
A07879|NC123|NC048|1E6|
A07880|NC123|NC049|1E6|
A07881|NC123|NC050|1E6|
A07882|NC123|NC051|1E6|
A07883|NC123|NC052|1E6|
A07884|NC123|NC054|1E6|
A07885|NC123|NC061|1E6|
A07886|NC123|NC063|1E6|
A07887|NC123|NC064|1E6|
A07888|NC123|NC065|1E6|
A07889|NC123|NC066|1E6|
A07890|NC123|NC068|1E6|
A07891|NC123|NC069|1E6|
A07892|NC123|NC070|1E6|
A07893|NC123|NC071|1E6|
A07894|NC123|NC074|1E6|
A07895|NC123|NC076|1E6|
A07896|NC123|NC080|1E6|
A07897|NC123|NC086|1E6|
A07898|NC123|NC089|1E6|
A07899|NC123|NC090|1E6|
A07900|NC123|NC092|1E6|
A07901|NC123|NC093|1E6|
A07902|NC123|NC095|1E6|
A07903|NC123|NC097|1E6|
A07904|NC123|NC101|1E6|
A07905|NC123|NC105|1E6|
A07906|NC123|NC106|1E6|
A07907|NC123|NC107|1E6|
A07908|NC123|NC109|1E6|
A07909|NC123|NC110|1E6|
A07910|NC123|NC111|1E6|
A07911|NC123|NC115|1E6|
A07912|NC123|NC116|1E6|
A07913|NC123|NC120|1E6|
A07914|NC123|NC121|1E6|
A07915|NC123|NC128|1E6|
A07916|NC123|NC130|1E6|
A07917|NC123|NC132|1E6|
A07918|NC123|NC133|1E6|
A07919|NC123|NC136|1E6|
A07920|NC123|NC143|1E6|
A07921|NC123|NC146|1E6|
A07922|NC123|NC150|1E6|
A07923|NC123|NC152|1E6|
A07924|NC123|NC154|1E6|
A07925|NC123|NC157|1E6|
A07926|NC123|NC158|1E6|
A07927|NC123|NC160|1E6|
A07928|NC123|NC161|1E6|
A07929|NC123|NC162|1E6|
A07930|NC123|NC166|1E6|
A07931|NC123|NC167|1E6|
A07932|NC123|NC168|1E6|
A07933|NC123|NC173|1E6|
A07934|NC123|NC174|1E6|
A07935|NC123|NC175|1E6|
A07936|NC123|NC179|1E6|
A07937|NC123|NC189|1E6|
A07938|NC123|NC190|1E6|
A07939|NC123|NC192|1E6|
A07940|NC123|NC193|1E6|
A07941|NC123|NC194|1E6|
A07942|NC123|NC195|1E6|
A07943|NC123|NC196|1E6|
A07944|NC123|NC197|1E6|
A07945|NC123|NC198|1E6|
A07946|NC123|NC199|1E6|
A07947|NC123|NC200|1E6|
A07948|NC123|NC201|1E6|
A07949|NC123|NC202|1E6|
A07950|NC123|NC203|1E6|
A07951|NC123|NC205|1E6|
A07952|NC123|NC206|1E6|
A07953|NC123|NC207|1E6|
A07954|NC123|NC213|1E6|
A07955|NC123|NC215|1E6|
A07956|NC123|NC216|1E6|
A07957|NC123|NC217|1E6|
A07958|NC123|NC219|1E6|
A07959|NC123|NC220|1E6|
A07960|NC123|NC222|1E6|
A07961|NC123|NC223|1E6|
A07962|NC123|NC224|1E6|
A07963|NC123|NC227|1E6|
A07964|NC123|NC228|1E6|
A07965|NC123|NC229|1E6|
A07966|NC123|NC230|1E6|
A07967|NC123|NC231|1E6|
A07968|NC123|NC233|1E6|
A07969|NC123|NC234|1E6|
A07970|NC123|NC236|1E6|
A07971|NC123|NC237|1E6|
A07972|NC123|NC238|1E6|
A07973|NC123|NC240|1E6|
A07974|NC123|NC241|1E6|
A07975|NC123|NC242|1E6|
A07976|NC123|NC243|1E6|
A07977|NC123|NC245|1E6|
A07978|NC124|NC002|1E6|
A07979|NC124|NC003|1E6|
A07980|NC124|NC004|1E6|
A07981|NC124|NC005|1E6|
A07982|NC124|NC006|1E6|
A07983|NC124|NC007|1E6|
A07984|NC124|NC008|1E6|
A07985|NC124|NC013|1E6|
A07986|NC124|NC015|1E6|
A07987|NC124|NC025|1E6|
A07988|NC124|NC026|1E6|
A07989|NC124|NC029|1E6|
A07990|NC124|NC031|1E6|
A07991|NC124|NC032|1E6|
A07992|NC124|NC034|1E6|
A07993|NC124|NC040|1E6|
A07994|NC124|NC041|1E6|
A07995|NC124|NC042|1E6|
A07996|NC124|NC043|1E6|
A07997|NC124|NC044|1E6|
A07998|NC124|NC045|1E6|
A07999|NC124|NC048|1E6|
A08000|NC124|NC049|1E6|
A08001|NC124|NC050|1E6|
A08002|NC124|NC051|1E6|
A08003|NC124|NC052|1E6|
A08004|NC124|NC054|1E6|
A08005|NC124|NC061|1E6|
A08006|NC124|NC063|1E6|
A08007|NC124|NC064|1E6|
A08008|NC124|NC065|1E6|
A08009|NC124|NC066|1E6|
A08010|NC124|NC068|1E6|
A08011|NC124|NC069|1E6|
A08012|NC124|NC070|1E6|
A08013|NC124|NC071|1E6|
A08014|NC124|NC074|1E6|
A08015|NC124|NC076|1E6|
A08016|NC124|NC080|1E6|
A08017|NC124|NC086|1E6|
A08018|NC124|NC089|1E6|
A08019|NC124|NC090|1E6|
A08020|NC124|NC092|1E6|
A08021|NC124|NC093|1E6|
