#demand,node,prod,bid,cap(tonne/year),,
d11466,n1166,p12,0.0005,4.54E+26,,
d11467,n1167,p12,0.0005,4.54E+26,,
d11468,n1168,p12,0.0005,4.54E+26,,
d11469,n1169,p12,0.0005,4.54E+26,,
d11470,n1170,p12,0.0005,4.54E+26,,
d11471,n1171,p12,0.0005,4.54E+26,,
d11472,n1172,p12,0.0005,4.54E+26,,
d11473,n1173,p12,0.0005,4.54E+26,,
d11474,n1174,p12,0.0005,4.54E+26,,
d11475,n1175,p12,0.0005,4.54E+26,,
d11476,n1176,p12,0.0005,4.54E+26,,
d11477,n1177,p12,0.0005,4.54E+26,,
d11478,n1178,p12,0.0005,4.54E+26,,
d11479,n1179,p12,0.0005,4.54E+26,,
d11480,n1180,p12,0.0005,4.54E+26,,
d11481,n1181,p12,0.0005,4.54E+26,,
d11482,n1182,p12,0.0005,4.54E+26,,
d11483,n1183,p12,0.0005,4.54E+26,,
d11484,n1184,p12,0.0005,4.54E+26,,
d11485,n1185,p12,0.0005,4.54E+26,,
d11486,n1186,p12,0.0005,4.54E+26,,
d11487,n1187,p12,0.0005,4.54E+26,,
d11488,n1188,p12,0.0005,4.54E+26,,
d11489,n1189,p12,0.0005,4.54E+26,,
d11490,n1190,p12,0.0005,4.54E+26,,
d11491,n1191,p12,0.0005,4.54E+26,,
d11492,n1192,p12,0.0005,4.54E+26,,
d11493,n1193,p12,0.0005,4.54E+26,,
d11494,n1194,p12,0.0005,4.54E+26,,
d11495,n1195,p12,0.0005,4.54E+26,,
d11496,n1196,p12,0.0005,4.54E+26,,
d11497,n1197,p12,0.0005,4.54E+26,,
d11498,n1198,p12,0.0005,4.54E+26,,
d11499,n1199,p12,0.0005,4.54E+26,,
d11500,n1200,p12,0.0005,4.54E+26,,
d11501,n1201,p12,0.0005,4.54E+26,,
d11502,n1202,p12,0.0005,4.54E+26,,
d11503,n1203,p12,0.0005,4.54E+26,,
d11504,n1204,p12,0.0005,4.54E+26,,
d11505,n1205,p12,0.0005,4.54E+26,,
d11506,n1206,p12,0.0005,4.54E+26,,
d11507,n1207,p12,0.0005,4.54E+26,,
d11508,n1208,p12,0.0005,4.54E+26,,
d11509,n1209,p12,0.0005,4.54E+26,,
d11510,n1210,p12,0.0005,4.54E+26,,
d11511,n1211,p12,0.0005,4.54E+26,,
d11512,n1212,p12,0.0005,4.54E+26,,
d11513,n1213,p12,0.0005,4.54E+26,,
d11514,n1214,p12,0.0005,4.54E+26,,
d11515,n1215,p12,0.0005,4.54E+26,,
d11516,n1216,p12,0.0005,4.54E+26,,
d11517,n1217,p12,0.0005,4.54E+26,,
d11518,n1218,p12,0.0005,4.54E+26,,
d11519,n1219,p12,0.0005,4.54E+26,,
d11520,n1220,p12,0.0005,4.54E+26,,
d11521,n1221,p12,0.0005,4.54E+26,,
d11522,n1222,p12,0.0005,4.54E+26,,
d11523,n1223,p12,0.0005,4.54E+26,,
d11524,n1224,p12,0.0005,4.54E+26,,
d11525,n1225,p12,0.0005,4.54E+26,,
d11526,n1226,p12,0.0005,4.54E+26,,
d11527,n1227,p12,0.0005,4.54E+26,,
d11528,n1228,p12,0.0005,4.54E+26,,
d11529,n1229,p12,0.0005,4.54E+26,,
d11530,n1230,p12,0.0005,4.54E+26,,
d11531,n1231,p12,0.0005,4.54E+26,,
d11532,n1232,p12,0.0005,4.54E+26,,
d11533,n1233,p12,0.0005,4.54E+26,,
d11534,n1234,p12,0.0005,4.54E+26,,
d11535,n1235,p12,0.0005,4.54E+26,,
d11536,n1236,p12,0.0005,4.54E+26,,
d11537,n1237,p12,0.0005,4.54E+26,,
d11538,n1238,p12,0.0005,4.54E+26,,
d11539,n1239,p12,0.0005,4.54E+26,,
d11540,n1240,p12,0.0005,4.54E+26,,
d11541,n1241,p12,0.0005,4.54E+26,,
d11542,n1242,p12,0.0005,4.54E+26,,
d11543,n1243,p12,0.0005,4.54E+26,,
d11544,n1244,p12,0.0005,4.54E+26,,
d11545,n1245,p12,0.0005,4.54E+26,,
d11546,n1246,p12,0.0005,4.54E+26,,
d11547,n1247,p12,0.0005,4.54E+26,,
d11548,n1248,p12,0.0005,4.54E+26,,
d11549,n1249,p12,0.0005,4.54E+26,,
d11550,n1250,p12,0.0005,4.54E+26,,
d11551,n1251,p12,0.0005,4.54E+26,,
d11552,n1252,p12,0.0005,4.54E+26,,
d11553,n1253,p12,0.0005,4.54E+26,,
d11554,n1254,p12,0.0005,4.54E+26,,
d11555,n1255,p12,0.0005,4.54E+26,,
d11556,n1256,p12,0.0005,4.54E+26,,
d11557,n1257,p12,0.0005,4.54E+26,,
d11558,n1258,p12,0.0005,4.54E+26,,
d11559,n1259,p12,0.0005,4.54E+26,,
d11560,n1260,p12,0.0005,4.54E+26,,
d11561,n1261,p12,0.0005,4.54E+26,,
d11562,n1262,p12,0.0005,4.54E+26,,
d11563,n1263,p12,0.0005,4.54E+26,,
d11564,n1264,p12,0.0005,4.54E+26,,
d11565,n1265,p12,0.0005,4.54E+26,,
d11566,n1266,p12,0.0005,4.54E+26,,
d11567,n1267,p12,0.0005,4.54E+26,,
d11568,n1268,p12,0.0005,4.54E+26,,
d11569,n1269,p12,0.0005,4.54E+26,,
d11570,n1270,p12,0.0005,4.54E+26,,
d11571,n1271,p12,0.0005,4.54E+26,,
d11572,n1272,p12,0.0005,4.54E+26,,
d11573,n1273,p12,0.0005,4.54E+26,,
d11574,n1274,p12,0.0005,4.54E+26,,
d11575,n1275,p12,0.0005,4.54E+26,,
d11576,n1276,p12,0.0005,4.54E+26,,
d11577,n1277,p12,0.0005,4.54E+26,,
d11578,n1278,p12,0.0005,4.54E+26,,
d11579,n1279,p12,0.0005,4.54E+26,,
d11580,n1280,p12,0.0005,4.54E+26,,
d11581,n1281,p12,0.0005,4.54E+26,,
d11582,n1282,p12,0.0005,4.54E+26,,
d11583,n1283,p12,0.0005,4.54E+26,,
d11584,n1284,p12,0.0005,4.54E+26,,
d11585,n1285,p12,0.0005,4.54E+26,,
d11586,n1286,p12,0.0005,4.54E+26,,
d11587,n1287,p12,0.0005,4.54E+26,,
d11588,n1288,p12,0.0005,4.54E+26,,
d11589,n1289,p12,0.0005,4.54E+26,,
d11590,n1290,p12,0.0005,4.54E+26,,
d11591,n1291,p12,0.0005,4.54E+26,,
d11592,n1292,p12,0.0005,4.54E+26,,
d11593,n1293,p12,0.0005,4.54E+26,,
d11594,n1294,p12,0.0005,4.54E+26,,
d11595,n1295,p12,0.0005,4.54E+26,,
d11596,n1296,p12,0.0005,4.54E+26,,
d11597,n1297,p12,0.0005,4.54E+26,,
d11598,n1298,p12,0.0005,4.54E+26,,
d11599,n1299,p12,0.0005,4.54E+26,,
d11600,n1300,p12,0.0005,4.54E+26,,
d11601,n1301,p12,0.0005,4.54E+26,,
d11602,n1302,p12,0.0005,4.54E+26,,
d11603,n1303,p12,0.0005,4.54E+26,,
d11604,n1304,p12,0.0005,4.54E+26,,
d11605,n1305,p12,0.0005,4.54E+26,,
d11606,n1306,p12,0.0005,4.54E+26,,
d11607,n1307,p12,0.0005,4.54E+26,,
d11608,n1308,p12,0.0005,4.54E+26,,
d11609,n1309,p12,0.0005,4.54E+26,,
d11610,n1310,p12,0.0005,4.54E+26,,
d11611,n1311,p12,0.0005,4.54E+26,,
d11612,n1312,p12,0.0005,4.54E+26,,
d11613,n1313,p12,0.0005,4.54E+26,,
d11614,n1314,p12,0.0005,4.54E+26,,
d11615,n1315,p12,0.0005,4.54E+26,,
d11616,n1316,p12,0.0005,4.54E+26,,
d11617,n1317,p12,0.0005,4.54E+26,,
d11618,n1318,p12,0.0005,4.54E+26,,
d11619,n1319,p12,0.0005,4.54E+26,,
d11620,n1320,p12,0.0005,4.54E+26,,
d11621,n1321,p12,0.0005,4.54E+26,,
d11622,n1322,p12,0.0005,4.54E+26,,
d11623,n1323,p12,0.0005,4.54E+26,,
d11624,n1324,p12,0.0005,4.54E+26,,
d11625,n1325,p12,0.0005,4.54E+26,,
d11626,n1326,p12,0.0005,4.54E+26,,
d11627,n1327,p12,0.0005,4.54E+26,,
d11628,n1328,p12,0.0005,4.54E+26,,
d11629,n1329,p12,0.0005,4.54E+26,,
d11630,n1330,p12,0.0005,4.54E+26,,
d11631,n1331,p12,0.0005,4.54E+26,,
d11632,n1332,p12,0.0005,4.54E+26,,
d11633,n1333,p12,0.0005,4.54E+26,,
d11634,n1334,p12,0.0005,4.54E+26,,
d11635,n1335,p12,0.0005,4.54E+26,,
d11636,n1336,p12,0.0005,4.54E+26,,
d11637,n1337,p12,0.0005,4.54E+26,,
d11638,n1338,p12,0.0005,4.54E+26,,
d11639,n1339,p12,0.0005,4.54E+26,,
d11640,n1340,p12,0.0005,4.54E+26,,
d11641,n1341,p12,0.0005,4.54E+26,,
d11642,n1342,p12,0.0005,4.54E+26,,
d11643,n1343,p12,0.0005,4.54E+26,,
d11644,n1344,p12,0.0005,4.54E+26,,
d11645,n1345,p12,0.0005,4.54E+26,,
d11646,n1346,p12,0.0005,4.54E+26,,
d11647,n1347,p12,0.0005,4.54E+26,,
d11648,n1348,p12,0.0005,4.54E+26,,
d11649,n1349,p12,0.0005,4.54E+26,,
d11650,n1350,p12,0.0005,4.54E+26,,
d11651,n1351,p12,0.0005,4.54E+26,,
d11652,n1352,p12,0.0005,4.54E+26,,
d11653,n1353,p12,0.0005,4.54E+26,,
d11654,n1354,p12,0.0005,4.54E+26,,
d11655,n1355,p12,0.0005,4.54E+26,,
d11656,n1356,p12,0.0005,4.54E+26,,
d11657,n1357,p12,0.0005,4.54E+26,,
d11658,n1358,p12,0.0005,4.54E+26,,
d11659,n1359,p12,0.0005,4.54E+26,,
d11660,n1360,p12,0.0005,4.54E+26,,
d11661,n1361,p12,0.0005,4.54E+26,,
d11662,n1362,p12,0.0005,4.54E+26,,
d11663,n1363,p12,0.0005,4.54E+26,,
d11664,n1364,p12,0.0005,4.54E+26,,
d11665,n1365,p12,0.0005,4.54E+26,,
d11666,n1366,p12,0.0005,4.54E+26,,
d11667,n1367,p12,0.0005,4.54E+26,,
d11668,n1368,p12,0.0005,4.54E+26,,
d11669,n1369,p12,0.0005,4.54E+26,,
d11670,n1370,p12,0.0005,4.54E+26,,
d11671,n204,p13,0.0005,4.54E+26,,
d11672,n205,p13,0.0005,4.54E+26,,
d11673,n206,p13,0.0005,4.54E+26,,
d11674,n207,p13,0.0005,4.54E+26,,
d11675,n208,p13,0.0005,4.54E+26,,
d11676,n209,p13,0.0005,4.54E+26,,
d11677,n210,p13,0.0005,4.54E+26,,
d11678,n211,p13,0.0005,4.54E+26,,
d11679,n212,p13,0.0005,4.54E+26,,
d11680,n213,p13,0.0005,4.54E+26,,
d11681,n214,p13,0.0005,4.54E+26,,
d11682,n215,p13,0.0005,4.54E+26,,
d11683,n216,p13,0.0005,4.54E+26,,
d11684,n217,p13,0.0005,4.54E+26,,
d11685,n218,p13,0.0005,4.54E+26,,
d11686,n219,p13,0.0005,4.54E+26,,
d11687,n220,p13,0.0005,4.54E+26,,
d11688,n221,p13,0.0005,4.54E+26,,
d11689,n222,p13,0.0005,4.54E+26,,
d11690,n223,p13,0.0005,4.54E+26,,
d11691,n224,p13,0.0005,4.54E+26,,
d11692,n225,p13,0.0005,4.54E+26,,
d11693,n226,p13,0.0005,4.54E+26,,
d11694,n227,p13,0.0005,4.54E+26,,
d11695,n228,p13,0.0005,4.54E+26,,
d11696,n229,p13,0.0005,4.54E+26,,
d11697,n230,p13,0.0005,4.54E+26,,
d11698,n231,p13,0.0005,4.54E+26,,
d11699,n232,p13,0.0005,4.54E+26,,
d11700,n233,p13,0.0005,4.54E+26,,
d11701,n234,p13,0.0005,4.54E+26,,
d11702,n235,p13,0.0005,4.54E+26,,
d11703,n236,p13,0.0005,4.54E+26,,
d11704,n237,p13,0.0005,4.54E+26,,
d11705,n238,p13,0.0005,4.54E+26,,
d11706,n239,p13,0.0005,4.54E+26,,
d11707,n240,p13,0.0005,4.54E+26,,
d11708,n241,p13,0.0005,4.54E+26,,
d11709,n242,p13,0.0005,4.54E+26,,
d11710,n243,p13,0.0005,4.54E+26,,
d11711,n244,p13,0.0005,4.54E+26,,
d11712,n245,p13,0.0005,4.54E+26,,
d11713,n246,p13,0.0005,4.54E+26,,
d11714,n247,p13,0.0005,4.54E+26,,
d11715,n248,p13,0.0005,4.54E+26,,
d11716,n249,p13,0.0005,4.54E+26,,
d11717,n250,p13,0.0005,4.54E+26,,
d11718,n251,p13,0.0005,4.54E+26,,
d11719,n252,p13,0.0005,4.54E+26,,
d11720,n253,p13,0.0005,4.54E+26,,
d11721,n254,p13,0.0005,4.54E+26,,
d11722,n255,p13,0.0005,4.54E+26,,
d11723,n256,p13,0.0005,4.54E+26,,
d11724,n257,p13,0.0005,4.54E+26,,
d11725,n258,p13,0.0005,4.54E+26,,
d11726,n259,p13,0.0005,4.54E+26,,
d11727,n260,p13,0.0005,4.54E+26,,
d11728,n261,p13,0.0005,4.54E+26,,
d11729,n262,p13,0.0005,4.54E+26,,
d11730,n263,p13,0.0005,4.54E+26,,
d11731,n264,p13,0.0005,4.54E+26,,
d11732,n265,p13,0.0005,4.54E+26,,
d11733,n266,p13,0.0005,4.54E+26,,
d11734,n267,p13,0.0005,4.54E+26,,
d11735,n268,p13,0.0005,4.54E+26,,
d11736,n269,p13,0.0005,4.54E+26,,
d11737,n270,p13,0.0005,4.54E+26,,
d11738,n271,p13,0.0005,4.54E+26,,
d11739,n272,p13,0.0005,4.54E+26,,
d11740,n273,p13,0.0005,4.54E+26,,
d11741,n274,p13,0.0005,4.54E+26,,
d11742,n275,p13,0.0005,4.54E+26,,
d11743,n276,p13,0.0005,4.54E+26,,
d11744,n277,p13,0.0005,4.54E+26,,
d11745,n278,p13,0.0005,4.54E+26,,
d11746,n279,p13,0.0005,4.54E+26,,
d11747,n280,p13,0.0005,4.54E+26,,
d11748,n281,p13,0.0005,4.54E+26,,
d11749,n282,p13,0.0005,4.54E+26,,
d11750,n283,p13,0.0005,4.54E+26,,
d11751,n284,p13,0.0005,4.54E+26,,
d11752,n285,p13,0.0005,4.54E+26,,
d11753,n286,p13,0.0005,4.54E+26,,
d11754,n287,p13,0.0005,4.54E+26,,
d11755,n288,p13,0.0005,4.54E+26,,
d11756,n289,p13,0.0005,4.54E+26,,
d11757,n290,p13,0.0005,4.54E+26,,
d11758,n291,p13,0.0005,4.54E+26,,
d11759,n292,p13,0.0005,4.54E+26,,
d11760,n293,p13,0.0005,4.54E+26,,
d11761,n294,p13,0.0005,4.54E+26,,
d11762,n295,p13,0.0005,4.54E+26,,
d11763,n296,p13,0.0005,4.54E+26,,
d11764,n297,p13,0.0005,4.54E+26,,
d11765,n298,p13,0.0005,4.54E+26,,
d11766,n299,p13,0.0005,4.54E+26,,
d11767,n300,p13,0.0005,4.54E+26,,
d11768,n301,p13,0.0005,4.54E+26,,
d11769,n302,p13,0.0005,4.54E+26,,
d11770,n303,p13,0.0005,4.54E+26,,
d11771,n304,p13,0.0005,4.54E+26,,
d11772,n305,p13,0.0005,4.54E+26,,
d11773,n306,p13,0.0005,4.54E+26,,
d11774,n307,p13,0.0005,4.54E+26,,
d11775,n308,p13,0.0005,4.54E+26,,
d11776,n309,p13,0.0005,4.54E+26,,
d11777,n310,p13,0.0005,4.54E+26,,
d11778,n311,p13,0.0005,4.54E+26,,
d11779,n312,p13,0.0005,4.54E+26,,
d11780,n313,p13,0.0005,4.54E+26,,
d11781,n314,p13,0.0005,4.54E+26,,
d11782,n315,p13,0.0005,4.54E+26,,
d11783,n316,p13,0.0005,4.54E+26,,
d11784,n317,p13,0.0005,4.54E+26,,
d11785,n318,p13,0.0005,4.54E+26,,
d11786,n319,p13,0.0005,4.54E+26,,
d11787,n320,p13,0.0005,4.54E+26,,
d11788,n321,p13,0.0005,4.54E+26,,
d11789,n322,p13,0.0005,4.54E+26,,
d11790,n323,p13,0.0005,4.54E+26,,
d11791,n324,p13,0.0005,4.54E+26,,
d11792,n325,p13,0.0005,4.54E+26,,
d11793,n326,p13,0.0005,4.54E+26,,
d11794,n327,p13,0.0005,4.54E+26,,
d11795,n328,p13,0.0005,4.54E+26,,
d11796,n329,p13,0.0005,4.54E+26,,
d11797,n330,p13,0.0005,4.54E+26,,
d11798,n331,p13,0.0005,4.54E+26,,
d11799,n332,p13,0.0005,4.54E+26,,
d11800,n333,p13,0.0005,4.54E+26,,
d11801,n334,p13,0.0005,4.54E+26,,
d11802,n335,p13,0.0005,4.54E+26,,
d11803,n336,p13,0.0005,4.54E+26,,
d11804,n337,p13,0.0005,4.54E+26,,
d11805,n338,p13,0.0005,4.54E+26,,
d11806,n339,p13,0.0005,4.54E+26,,
d11807,n340,p13,0.0005,4.54E+26,,
d11808,n341,p13,0.0005,4.54E+26,,
d11809,n342,p13,0.0005,4.54E+26,,
d11810,n343,p13,0.0005,4.54E+26,,
d11811,n344,p13,0.0005,4.54E+26,,
d11812,n345,p13,0.0005,4.54E+26,,
d11813,n346,p13,0.0005,4.54E+26,,
d11814,n347,p13,0.0005,4.54E+26,,
d11815,n348,p13,0.0005,4.54E+26,,
d11816,n349,p13,0.0005,4.54E+26,,
d11817,n350,p13,0.0005,4.54E+26,,
d11818,n351,p13,0.0005,4.54E+26,,
d11819,n352,p13,0.0005,4.54E+26,,
d11820,n353,p13,0.0005,4.54E+26,,
d11821,n354,p13,0.0005,4.54E+26,,
d11822,n355,p13,0.0005,4.54E+26,,
d11823,n356,p13,0.0005,4.54E+26,,
d11824,n357,p13,0.0005,4.54E+26,,
d11825,n358,p13,0.0005,4.54E+26,,
d11826,n359,p13,0.0005,4.54E+26,,
d11827,n360,p13,0.0005,4.54E+26,,
d11828,n361,p13,0.0005,4.54E+26,,
d11829,n362,p13,0.0005,4.54E+26,,
d11830,n363,p13,0.0005,4.54E+26,,
d11831,n364,p13,0.0005,4.54E+26,,
d11832,n365,p13,0.0005,4.54E+26,,
d11833,n366,p13,0.0005,4.54E+26,,
d11834,n367,p13,0.0005,4.54E+26,,
d11835,n368,p13,0.0005,4.54E+26,,
d11836,n369,p13,0.0005,4.54E+26,,
d11837,n370,p13,0.0005,4.54E+26,,
d11838,n371,p13,0.0005,4.54E+26,,
d11839,n372,p13,0.0005,4.54E+26,,
d11840,n373,p13,0.0005,4.54E+26,,
d11841,n374,p13,0.0005,4.54E+26,,
d11842,n375,p13,0.0005,4.54E+26,,
d11843,n376,p13,0.0005,4.54E+26,,
d11844,n377,p13,0.0005,4.54E+26,,
d11845,n378,p13,0.0005,4.54E+26,,
d11846,n379,p13,0.0005,4.54E+26,,
d11847,n380,p13,0.0005,4.54E+26,,
d11848,n381,p13,0.0005,4.54E+26,,
d11849,n382,p13,0.0005,4.54E+26,,
d11850,n383,p13,0.0005,4.54E+26,,
d11851,n384,p13,0.0005,4.54E+26,,
d11852,n385,p13,0.0005,4.54E+26,,
d11853,n386,p13,0.0005,4.54E+26,,
d11854,n387,p13,0.0005,4.54E+26,,
d11855,n388,p13,0.0005,4.54E+26,,
d11856,n389,p13,0.0005,4.54E+26,,
d11857,n390,p13,0.0005,4.54E+26,,
d11858,n391,p13,0.0005,4.54E+26,,
d11859,n392,p13,0.0005,4.54E+26,,
d11860,n393,p13,0.0005,4.54E+26,,
d11861,n394,p13,0.0005,4.54E+26,,
d11862,n395,p13,0.0005,4.54E+26,,
d11863,n396,p13,0.0005,4.54E+26,,
d11864,n397,p13,0.0005,4.54E+26,,
d11865,n398,p13,0.0005,4.54E+26,,
d11866,n399,p13,0.0005,4.54E+26,,
d11867,n400,p13,0.0005,4.54E+26,,
d11868,n401,p13,0.0005,4.54E+26,,
d11869,n402,p13,0.0005,4.54E+26,,
d11870,n403,p13,0.0005,4.54E+26,,
d11871,n404,p13,0.0005,4.54E+26,,
d11872,n405,p13,0.0005,4.54E+26,,
d11873,n406,p13,0.0005,4.54E+26,,
d11874,n407,p13,0.0005,4.54E+26,,
d11875,n408,p13,0.0005,4.54E+26,,
d11876,n409,p13,0.0005,4.54E+26,,
d11877,n410,p13,0.0005,4.54E+26,,
d11878,n411,p13,0.0005,4.54E+26,,
d11879,n412,p13,0.0005,4.54E+26,,
d11880,n413,p13,0.0005,4.54E+26,,
d11881,n414,p13,0.0005,4.54E+26,,
d11882,n415,p13,0.0005,4.54E+26,,
d11883,n416,p13,0.0005,4.54E+26,,
d11884,n417,p13,0.0005,4.54E+26,,
d11885,n418,p13,0.0005,4.54E+26,,
d11886,n419,p13,0.0005,4.54E+26,,
d11887,n420,p13,0.0005,4.54E+26,,
d11888,n421,p13,0.0005,4.54E+26,,
d11889,n422,p13,0.0005,4.54E+26,,
d11890,n423,p13,0.0005,4.54E+26,,
d11891,n424,p13,0.0005,4.54E+26,,
d11892,n425,p13,0.0005,4.54E+26,,
d11893,n426,p13,0.0005,4.54E+26,,
d11894,n427,p13,0.0005,4.54E+26,,
d11895,n428,p13,0.0005,4.54E+26,,
d11896,n429,p13,0.0005,4.54E+26,,
d11897,n430,p13,0.0005,4.54E+26,,
d11898,n431,p13,0.0005,4.54E+26,,
d11899,n432,p13,0.0005,4.54E+26,,
d11900,n433,p13,0.0005,4.54E+26,,
d11901,n434,p13,0.0005,4.54E+26,,
d11902,n435,p13,0.0005,4.54E+26,,
d11903,n436,p13,0.0005,4.54E+26,,
d11904,n437,p13,0.0005,4.54E+26,,
d11905,n438,p13,0.0005,4.54E+26,,
d11906,n439,p13,0.0005,4.54E+26,,
d11907,n440,p13,0.0005,4.54E+26,,
d11908,n441,p13,0.0005,4.54E+26,,
d11909,n442,p13,0.0005,4.54E+26,,
d11910,n443,p13,0.0005,4.54E+26,,
d11911,n444,p13,0.0005,4.54E+26,,
d11912,n445,p13,0.0005,4.54E+26,,
d11913,n446,p13,0.0005,4.54E+26,,
d11914,n447,p13,0.0005,4.54E+26,,
d11915,n448,p13,0.0005,4.54E+26,,
d11916,n449,p13,0.0005,4.54E+26,,
d11917,n450,p13,0.0005,4.54E+26,,
d11918,n451,p13,0.0005,4.54E+26,,
d11919,n452,p13,0.0005,4.54E+26,,
d11920,n453,p13,0.0005,4.54E+26,,
d11921,n454,p13,0.0005,4.54E+26,,
d11922,n455,p13,0.0005,4.54E+26,,
d11923,n456,p13,0.0005,4.54E+26,,
d11924,n457,p13,0.0005,4.54E+26,,
d11925,n458,p13,0.0005,4.54E+26,,
d11926,n459,p13,0.0005,4.54E+26,,
d11927,n460,p13,0.0005,4.54E+26,,
d11928,n461,p13,0.0005,4.54E+26,,
d11929,n462,p13,0.0005,4.54E+26,,
d11930,n463,p13,0.0005,4.54E+26,,
d11931,n464,p13,0.0005,4.54E+26,,
d11932,n465,p13,0.0005,4.54E+26,,
d11933,n466,p13,0.0005,4.54E+26,,
d11934,n467,p13,0.0005,4.54E+26,,
d11935,n468,p13,0.0005,4.54E+26,,
d11936,n469,p13,0.0005,4.54E+26,,
d11937,n470,p13,0.0005,4.54E+26,,
d11938,n471,p13,0.0005,4.54E+26,,
d11939,n472,p13,0.0005,4.54E+26,,
d11940,n473,p13,0.0005,4.54E+26,,
d11941,n474,p13,0.0005,4.54E+26,,
d11942,n475,p13,0.0005,4.54E+26,,
d11943,n476,p13,0.0005,4.54E+26,,
d11944,n477,p13,0.0005,4.54E+26,,
d11945,n478,p13,0.0005,4.54E+26,,
d11946,n479,p13,0.0005,4.54E+26,,
d11947,n480,p13,0.0005,4.54E+26,,
d11948,n481,p13,0.0005,4.54E+26,,
d11949,n482,p13,0.0005,4.54E+26,,
d11950,n483,p13,0.0005,4.54E+26,,
d11951,n484,p13,0.0005,4.54E+26,,
d11952,n485,p13,0.0005,4.54E+26,,
d11953,n486,p13,0.0005,4.54E+26,,
d11954,n487,p13,0.0005,4.54E+26,,
d11955,n488,p13,0.0005,4.54E+26,,
d11956,n489,p13,0.0005,4.54E+26,,
d11957,n490,p13,0.0005,4.54E+26,,
d11958,n491,p13,0.0005,4.54E+26,,
d11959,n492,p13,0.0005,4.54E+26,,
d11960,n493,p13,0.0005,4.54E+26,,
d11961,n494,p13,0.0005,4.54E+26,,
d11962,n495,p13,0.0005,4.54E+26,,
d11963,n496,p13,0.0005,4.54E+26,,
d11964,n497,p13,0.0005,4.54E+26,,
d11965,n498,p13,0.0005,4.54E+26,,
d11966,n499,p13,0.0005,4.54E+26,,
d11967,n500,p13,0.0005,4.54E+26,,
d11968,n501,p13,0.0005,4.54E+26,,
d11969,n502,p13,0.0005,4.54E+26,,
d11970,n503,p13,0.0005,4.54E+26,,
d11971,n504,p13,0.0005,4.54E+26,,
d11972,n505,p13,0.0005,4.54E+26,,
d11973,n506,p13,0.0005,4.54E+26,,
d11974,n507,p13,0.0005,4.54E+26,,
d11975,n508,p13,0.0005,4.54E+26,,
d11976,n509,p13,0.0005,4.54E+26,,
d11977,n510,p13,0.0005,4.54E+26,,
d11978,n511,p13,0.0005,4.54E+26,,
d11979,n512,p13,0.0005,4.54E+26,,
d11980,n513,p13,0.0005,4.54E+26,,
d11981,n514,p13,0.0005,4.54E+26,,
d11982,n515,p13,0.0005,4.54E+26,,
d11983,n516,p13,0.0005,4.54E+26,,
d11984,n517,p13,0.0005,4.54E+26,,
d11985,n518,p13,0.0005,4.54E+26,,
d11986,n519,p13,0.0005,4.54E+26,,
d11987,n520,p13,0.0005,4.54E+26,,
d11988,n521,p13,0.0005,4.54E+26,,
d11989,n522,p13,0.0005,4.54E+26,,
d11990,n523,p13,0.0005,4.54E+26,,
d11991,n524,p13,0.0005,4.54E+26,,
d11992,n525,p13,0.0005,4.54E+26,,
d11993,n526,p13,0.0005,4.54E+26,,
d11994,n527,p13,0.0005,4.54E+26,,
d11995,n528,p13,0.0005,4.54E+26,,
d11996,n529,p13,0.0005,4.54E+26,,
d11997,n530,p13,0.0005,4.54E+26,,
d11998,n531,p13,0.0005,4.54E+26,,
d11999,n532,p13,0.0005,4.54E+26,,
d12000,n533,p13,0.0005,4.54E+26,,
d12001,n534,p13,0.0005,4.54E+26,,
d12002,n535,p13,0.0005,4.54E+26,,
d12003,n536,p13,0.0005,4.54E+26,,
d12004,n537,p13,0.0005,4.54E+26,,
d12005,n538,p13,0.0005,4.54E+26,,
d12006,n539,p13,0.0005,4.54E+26,,
d12007,n540,p13,0.0005,4.54E+26,,
d12008,n541,p13,0.0005,4.54E+26,,
d12009,n542,p13,0.0005,4.54E+26,,
d12010,n543,p13,0.0005,4.54E+26,,
d12011,n544,p13,0.0005,4.54E+26,,
d12012,n545,p13,0.0005,4.54E+26,,
d12013,n546,p13,0.0005,4.54E+26,,
d12014,n547,p13,0.0005,4.54E+26,,
d12015,n548,p13,0.0005,4.54E+26,,
d12016,n549,p13,0.0005,4.54E+26,,
d12017,n550,p13,0.0005,4.54E+26,,
d12018,n551,p13,0.0005,4.54E+26,,
d12019,n552,p13,0.0005,4.54E+26,,
d12020,n553,p13,0.0005,4.54E+26,,
d12021,n554,p13,0.0005,4.54E+26,,
d12022,n555,p13,0.0005,4.54E+26,,
d12023,n556,p13,0.0005,4.54E+26,,
d12024,n557,p13,0.0005,4.54E+26,,
d12025,n558,p13,0.0005,4.54E+26,,
d12026,n559,p13,0.0005,4.54E+26,,
d12027,n560,p13,0.0005,4.54E+26,,
d12028,n561,p13,0.0005,4.54E+26,,
d12029,n562,p13,0.0005,4.54E+26,,
d12030,n563,p13,0.0005,4.54E+26,,
d12031,n564,p13,0.0005,4.54E+26,,
d12032,n565,p13,0.0005,4.54E+26,,
d12033,n566,p13,0.0005,4.54E+26,,
d12034,n567,p13,0.0005,4.54E+26,,
d12035,n568,p13,0.0005,4.54E+26,,
d12036,n569,p13,0.0005,4.54E+26,,
d12037,n570,p13,0.0005,4.54E+26,,
d12038,n571,p13,0.0005,4.54E+26,,
