#dem,node,product,cap(tonne/week),time,price($/tonne)
d8786,land0617,p8,1.00E+30,1,5.00E-06
d8787,land0618,p8,1.00E+30,1,5.00E-06
d8788,land0619,p8,1.00E+30,1,5.00E-06
d8789,land0620,p8,1.00E+30,1,5.00E-06
d8790,land0621,p8,1.00E+30,1,5.00E-06
d8791,land0622,p8,1.00E+30,1,5.00E-06
d8792,land0623,p8,1.00E+30,1,5.00E-06
d8793,land0624,p8,1.00E+30,1,5.00E-06
d8794,land0625,p8,1.00E+30,1,5.00E-06
d8795,land0626,p8,1.00E+30,1,5.00E-06
d8796,land0627,p8,1.00E+30,1,5.00E-06
d8797,land0628,p8,1.00E+30,1,5.00E-06
d8798,land0629,p8,1.00E+30,1,5.00E-06
d8799,land0630,p8,1.00E+30,1,5.00E-06
d8800,land0631,p8,1.00E+30,1,5.00E-06
d8801,land0632,p8,1.00E+30,1,5.00E-06
d8802,land0633,p8,1.00E+30,1,5.00E-06
d8803,land0634,p8,1.00E+30,1,5.00E-06
d8804,land0635,p8,1.00E+30,1,5.00E-06
d8805,land0636,p8,1.00E+30,1,5.00E-06
d8806,land0637,p8,1.00E+30,1,5.00E-06
d8807,land0638,p8,1.00E+30,1,5.00E-06
d8808,land0639,p8,1.00E+30,1,5.00E-06
d8809,land0640,p8,1.00E+30,1,5.00E-06
d8810,land0641,p8,1.00E+30,1,5.00E-06
d8811,land0642,p8,1.00E+30,1,5.00E-06
d8812,land0643,p8,1.00E+30,1,5.00E-06
d8813,land0644,p8,1.00E+30,1,5.00E-06
d8814,land0645,p8,1.00E+30,1,5.00E-06
d8815,land0646,p8,1.00E+30,1,5.00E-06
d8816,land0647,p8,1.00E+30,1,5.00E-06
d8817,land0648,p8,1.00E+30,1,5.00E-06
d8818,land0649,p8,1.00E+30,1,5.00E-06
d8819,land0650,p8,1.00E+30,1,5.00E-06
d8820,land0651,p8,1.00E+30,1,5.00E-06
d8821,land0652,p8,1.00E+30,1,5.00E-06
d8822,land0653,p8,1.00E+30,1,5.00E-06
d8823,land0654,p8,1.00E+30,1,5.00E-06
d8824,land0655,p8,1.00E+30,1,5.00E-06
d8825,land0656,p8,1.00E+30,1,5.00E-06
d8826,land0657,p8,1.00E+30,1,5.00E-06
d8827,land0658,p8,1.00E+30,1,5.00E-06
d8828,land0659,p8,1.00E+30,1,5.00E-06
d8829,land0660,p8,1.00E+30,1,5.00E-06
d8830,land0661,p8,1.00E+30,1,5.00E-06
d8831,land0662,p8,1.00E+30,1,5.00E-06
d8832,land0663,p8,1.00E+30,1,5.00E-06
d8833,land0664,p8,1.00E+30,1,5.00E-06
d8834,land0665,p8,1.00E+30,1,5.00E-06
d8835,land0666,p8,1.00E+30,1,5.00E-06
d8836,land0667,p8,1.00E+30,1,5.00E-06
d8837,land0668,p8,1.00E+30,1,5.00E-06
d8838,land0669,p8,1.00E+30,1,5.00E-06
d8839,land0670,p8,1.00E+30,1,5.00E-06
d8840,land0671,p8,1.00E+30,1,5.00E-06
d8841,land0672,p8,1.00E+30,1,5.00E-06
d8842,land0673,p8,1.00E+30,1,5.00E-06
d8843,land0674,p8,1.00E+30,1,5.00E-06
d8844,land0675,p8,1.00E+30,1,5.00E-06
d8845,land0676,p8,1.00E+30,1,5.00E-06
d8846,land0677,p8,1.00E+30,1,5.00E-06
d8847,land0678,p8,1.00E+30,1,5.00E-06
d8848,land0679,p8,1.00E+30,1,5.00E-06
d8849,land0680,p8,1.00E+30,1,5.00E-06
d8850,land0681,p8,1.00E+30,1,5.00E-06
d8851,land0682,p8,1.00E+30,1,5.00E-06
d8852,land0683,p8,1.00E+30,1,5.00E-06
d8853,land0684,p8,1.00E+30,1,5.00E-06
d8854,land0685,p8,1.00E+30,1,5.00E-06
d8855,land0686,p8,1.00E+30,1,5.00E-06
d8856,land0687,p8,1.00E+30,1,5.00E-06
d8857,land0688,p8,1.00E+30,1,5.00E-06
d8858,land0689,p8,1.00E+30,1,5.00E-06
d8859,land0690,p8,1.00E+30,1,5.00E-06
d8860,land0691,p8,1.00E+30,1,5.00E-06
d8861,land0692,p8,1.00E+30,1,5.00E-06
d8862,land0693,p8,1.00E+30,1,5.00E-06
d8863,land0694,p8,1.00E+30,1,5.00E-06
d8864,land0695,p8,1.00E+30,1,5.00E-06
d8865,land0696,p8,1.00E+30,1,5.00E-06
d8866,land0697,p8,1.00E+30,1,5.00E-06
d8867,land0698,p8,1.00E+30,1,5.00E-06
d8868,land0699,p8,1.00E+30,1,5.00E-06
d8869,land0700,p8,1.00E+30,1,5.00E-06
d8870,land0701,p8,1.00E+30,1,5.00E-06
d8871,land0702,p8,1.00E+30,1,5.00E-06
d8872,land0703,p8,1.00E+30,1,5.00E-06
d8873,land0704,p8,1.00E+30,1,5.00E-06
d8874,land0705,p8,1.00E+30,1,5.00E-06
d8875,land0706,p8,1.00E+30,1,5.00E-06
d8876,land0707,p8,1.00E+30,1,5.00E-06
d8877,land0708,p8,1.00E+30,1,5.00E-06
d8878,land0709,p8,1.00E+30,1,5.00E-06
d8879,land0710,p8,1.00E+30,1,5.00E-06
d8880,land0711,p8,1.00E+30,1,5.00E-06
d8881,land0712,p8,1.00E+30,1,5.00E-06
d8882,land0713,p8,1.00E+30,1,5.00E-06
d8883,land0714,p8,1.00E+30,1,5.00E-06
d8884,land0715,p8,1.00E+30,1,5.00E-06
d8885,land0716,p8,1.00E+30,1,5.00E-06
d8886,land0717,p8,1.00E+30,1,5.00E-06
d8887,land0718,p8,1.00E+30,1,5.00E-06
d8888,land0719,p8,1.00E+30,1,5.00E-06
d8889,land0720,p8,1.00E+30,1,5.00E-06
d8890,land0721,p8,1.00E+30,1,5.00E-06
d8891,land0722,p8,1.00E+30,1,5.00E-06
d8892,land0723,p8,1.00E+30,1,5.00E-06
d8893,land0724,p8,1.00E+30,1,5.00E-06
d8894,land0725,p8,1.00E+30,1,5.00E-06
d8895,land0726,p8,1.00E+30,1,5.00E-06
d8896,land0727,p8,1.00E+30,1,5.00E-06
d8897,land0728,p8,1.00E+30,1,5.00E-06
d8898,land0729,p8,1.00E+30,1,5.00E-06
d8899,land0730,p8,1.00E+30,1,5.00E-06
d8900,land0731,p8,1.00E+30,1,5.00E-06
d8901,land0732,p8,1.00E+30,1,5.00E-06
d8902,land0733,p8,1.00E+30,1,5.00E-06
d8903,land0734,p8,1.00E+30,1,5.00E-06
d8904,land0735,p8,1.00E+30,1,5.00E-06
d8905,land0736,p8,1.00E+30,1,5.00E-06
d8906,land0737,p8,1.00E+30,1,5.00E-06
d8907,land0738,p8,1.00E+30,1,5.00E-06
d8908,land0739,p8,1.00E+30,1,5.00E-06
d8909,land0740,p8,1.00E+30,1,5.00E-06
d8910,land0741,p8,1.00E+30,1,5.00E-06
d8911,land0742,p8,1.00E+30,1,5.00E-06
d8912,land0743,p8,1.00E+30,1,5.00E-06
d8913,land0744,p8,1.00E+30,1,5.00E-06
d8914,land0745,p8,1.00E+30,1,5.00E-06
d8915,land0746,p8,1.00E+30,1,5.00E-06
d8916,land0747,p8,1.00E+30,1,5.00E-06
d8917,land0748,p8,1.00E+30,1,5.00E-06
d8918,land0749,p8,1.00E+30,1,5.00E-06
d8919,land0750,p8,1.00E+30,1,5.00E-06
d8920,land0751,p8,1.00E+30,1,5.00E-06
d8921,land0752,p8,1.00E+30,1,5.00E-06
d8922,land0753,p8,1.00E+30,1,5.00E-06
d8923,land0754,p8,1.00E+30,1,5.00E-06
d8924,land0755,p8,1.00E+30,1,5.00E-06
d8925,land0756,p8,1.00E+30,1,5.00E-06
d8926,land0757,p8,1.00E+30,1,5.00E-06
d8927,land0758,p8,1.00E+30,1,5.00E-06
d8928,land0759,p8,1.00E+30,1,5.00E-06
d8929,land0760,p8,1.00E+30,1,5.00E-06
d8930,land0761,p8,1.00E+30,1,5.00E-06
d8931,land0762,p8,1.00E+30,1,5.00E-06
d8932,land0763,p8,1.00E+30,1,5.00E-06
d8933,land0764,p8,1.00E+30,1,5.00E-06
d8934,land0765,p8,1.00E+30,1,5.00E-06
d8935,land0766,p8,1.00E+30,1,5.00E-06
d8936,land0767,p8,1.00E+30,1,5.00E-06
d8937,land0768,p8,1.00E+30,1,5.00E-06
d8938,land0769,p8,1.00E+30,1,5.00E-06
d8939,land0770,p8,1.00E+30,1,5.00E-06
d8940,land0771,p8,1.00E+30,1,5.00E-06
d8941,land0772,p8,1.00E+30,1,5.00E-06
d8942,land0773,p8,1.00E+30,1,5.00E-06
d8943,land0774,p8,1.00E+30,1,5.00E-06
d8944,land0775,p8,1.00E+30,1,5.00E-06
d8945,land0776,p8,1.00E+30,1,5.00E-06
d8946,land0777,p8,1.00E+30,1,5.00E-06
d8947,land0778,p8,1.00E+30,1,5.00E-06
d8948,land0779,p8,1.00E+30,1,5.00E-06
d8949,land0780,p8,1.00E+30,1,5.00E-06
d8950,land0781,p8,1.00E+30,1,5.00E-06
d8951,land0782,p8,1.00E+30,1,5.00E-06
d8952,land0783,p8,1.00E+30,1,5.00E-06
d8953,land0784,p8,1.00E+30,1,5.00E-06
d8954,land0785,p8,1.00E+30,1,5.00E-06
d8955,land0786,p8,1.00E+30,1,5.00E-06
d8956,land0787,p8,1.00E+30,1,5.00E-06
d8957,land0788,p8,1.00E+30,1,5.00E-06
d8958,land0789,p8,1.00E+30,1,5.00E-06
d8959,land0790,p8,1.00E+30,1,5.00E-06
d8960,land0791,p8,1.00E+30,1,5.00E-06
d8961,land0792,p8,1.00E+30,1,5.00E-06
d8962,land0793,p8,1.00E+30,1,5.00E-06
d8963,land0794,p8,1.00E+30,1,5.00E-06
d8964,land0795,p8,1.00E+30,1,5.00E-06
d8965,land0796,p8,1.00E+30,1,5.00E-06
d8966,land0797,p8,1.00E+30,1,5.00E-06
d8967,land0798,p8,1.00E+30,1,5.00E-06
d8968,land0799,p8,1.00E+30,1,5.00E-06
d8969,land0800,p8,1.00E+30,1,5.00E-06
d8970,land0801,p8,1.00E+30,1,5.00E-06
d8971,land0802,p8,1.00E+30,1,5.00E-06
d8972,land0803,p8,1.00E+30,1,5.00E-06
d8973,land0804,p8,1.00E+30,1,5.00E-06
d8974,land0805,p8,1.00E+30,1,5.00E-06
d8975,land0806,p8,1.00E+30,1,5.00E-06
d8976,land0807,p8,1.00E+30,1,5.00E-06
d8977,land0808,p8,1.00E+30,1,5.00E-06
d8978,land0809,p8,1.00E+30,1,5.00E-06
d8979,land0810,p8,1.00E+30,1,5.00E-06
d8980,land0811,p8,1.00E+30,1,5.00E-06
d8981,land0812,p8,1.00E+30,1,5.00E-06
d8982,land0813,p8,1.00E+30,1,5.00E-06
d8983,land0814,p8,1.00E+30,1,5.00E-06
d8984,land0815,p8,1.00E+30,1,5.00E-06
d8985,land0816,p8,1.00E+30,1,5.00E-06
d8986,land0817,p8,1.00E+30,1,5.00E-06
d8987,land0818,p8,1.00E+30,1,5.00E-06
d8988,land0819,p8,1.00E+30,1,5.00E-06
d8989,land0820,p8,1.00E+30,1,5.00E-06
d8990,land0821,p8,1.00E+30,1,5.00E-06
d8991,land0822,p8,1.00E+30,1,5.00E-06
d8992,land0823,p8,1.00E+30,1,5.00E-06
d8993,land0824,p8,1.00E+30,1,5.00E-06
d8994,land0825,p8,1.00E+30,1,5.00E-06
d8995,land0826,p8,1.00E+30,1,5.00E-06
d8996,land0827,p8,1.00E+30,1,5.00E-06
d8997,land0828,p8,1.00E+30,1,5.00E-06
d8998,land0829,p8,1.00E+30,1,5.00E-06
d8999,land0830,p8,1.00E+30,1,5.00E-06
d9000,land0831,p8,1.00E+30,1,5.00E-06
d9001,land0832,p8,1.00E+30,1,5.00E-06
d9002,land0833,p8,1.00E+30,1,5.00E-06
d9003,land0834,p8,1.00E+30,1,5.00E-06
d9004,land0835,p8,1.00E+30,1,5.00E-06
d9005,land0836,p8,1.00E+30,1,5.00E-06
d9006,land0837,p8,1.00E+30,1,5.00E-06
d9007,land0838,p8,1.00E+30,1,5.00E-06
d9008,land0839,p8,1.00E+30,1,5.00E-06
d9009,land0840,p8,1.00E+30,1,5.00E-06
d9010,land0841,p8,1.00E+30,1,5.00E-06
d9011,land0842,p8,1.00E+30,1,5.00E-06
d9012,land0843,p8,1.00E+30,1,5.00E-06
d9013,land0844,p8,1.00E+30,1,5.00E-06
d9014,land0845,p8,1.00E+30,1,5.00E-06
d9015,land0846,p8,1.00E+30,1,5.00E-06
d9016,land0847,p8,1.00E+30,1,5.00E-06
d9017,land0848,p8,1.00E+30,1,5.00E-06
d9018,land0849,p8,1.00E+30,1,5.00E-06
d9019,land0850,p8,1.00E+30,1,5.00E-06
d9020,land0851,p8,1.00E+30,1,5.00E-06
d9021,land0852,p8,1.00E+30,1,5.00E-06
d9022,land0853,p8,1.00E+30,1,5.00E-06
d9023,land0854,p8,1.00E+30,1,5.00E-06
d9024,land0855,p8,1.00E+30,1,5.00E-06
d9025,land0856,p8,1.00E+30,1,5.00E-06
d9026,land0857,p8,1.00E+30,1,5.00E-06
d9027,land0858,p8,1.00E+30,1,5.00E-06
d9028,land0859,p8,1.00E+30,1,5.00E-06
d9029,land0860,p8,1.00E+30,1,5.00E-06
d9030,land0861,p8,1.00E+30,1,5.00E-06
d9031,land0862,p8,1.00E+30,1,5.00E-06
d9032,land0863,p8,1.00E+30,1,5.00E-06
d9033,land0864,p8,1.00E+30,1,5.00E-06
d9034,land0865,p8,1.00E+30,1,5.00E-06
d9035,land0866,p8,1.00E+30,1,5.00E-06
d9036,land0867,p8,1.00E+30,1,5.00E-06
d9037,land0868,p8,1.00E+30,1,5.00E-06
d9038,land0869,p8,1.00E+30,1,5.00E-06
d9039,land0870,p8,1.00E+30,1,5.00E-06
d9040,land0871,p8,1.00E+30,1,5.00E-06
d9041,land0872,p8,1.00E+30,1,5.00E-06
d9042,land0873,p8,1.00E+30,1,5.00E-06
d9043,land0874,p8,1.00E+30,1,5.00E-06
d9044,land0875,p8,1.00E+30,1,5.00E-06
d9045,land0876,p8,1.00E+30,1,5.00E-06
d9046,land0877,p8,1.00E+30,1,5.00E-06
d9047,land0878,p8,1.00E+30,1,5.00E-06
d9048,land0879,p8,1.00E+30,1,5.00E-06
d9049,land0880,p8,1.00E+30,1,5.00E-06
d9050,land0881,p8,1.00E+30,1,5.00E-06
d9051,land0882,p8,1.00E+30,1,5.00E-06
d9052,land0883,p8,1.00E+30,1,5.00E-06
d9053,land0884,p8,1.00E+30,1,5.00E-06
d9054,land0885,p8,1.00E+30,1,5.00E-06
d9055,land0886,p8,1.00E+30,1,5.00E-06
d9056,land0887,p8,1.00E+30,1,5.00E-06
d9057,land0888,p8,1.00E+30,1,5.00E-06
d9058,land0889,p8,1.00E+30,1,5.00E-06
d9059,land0890,p8,1.00E+30,1,5.00E-06
d9060,land0891,p8,1.00E+30,1,5.00E-06
d9061,land0892,p8,1.00E+30,1,5.00E-06
d9062,land0893,p8,1.00E+30,1,5.00E-06
d9063,land0894,p8,1.00E+30,1,5.00E-06
d9064,land0895,p8,1.00E+30,1,5.00E-06
d9065,land0896,p8,1.00E+30,1,5.00E-06
d9066,land0897,p8,1.00E+30,1,5.00E-06
d9067,land0898,p8,1.00E+30,1,5.00E-06
d9068,land0899,p8,1.00E+30,1,5.00E-06
d9069,land0900,p8,1.00E+30,1,5.00E-06
d9070,land0901,p8,1.00E+30,1,5.00E-06
d9071,land0902,p8,1.00E+30,1,5.00E-06
d9072,land0903,p8,1.00E+30,1,5.00E-06
d9073,land0904,p8,1.00E+30,1,5.00E-06
d9074,land0905,p8,1.00E+30,1,5.00E-06
d9075,land0906,p8,1.00E+30,1,5.00E-06
d9076,land0907,p8,1.00E+30,1,5.00E-06
d9077,land0908,p8,1.00E+30,1,5.00E-06
d9078,land0909,p8,1.00E+30,1,5.00E-06
d9079,land0910,p8,1.00E+30,1,5.00E-06
d9080,land0911,p8,1.00E+30,1,5.00E-06
d9081,land0912,p8,1.00E+30,1,5.00E-06
d9082,land0913,p8,1.00E+30,1,5.00E-06
d9083,land0914,p8,1.00E+30,1,5.00E-06
d9084,land0915,p8,1.00E+30,1,5.00E-06
d9085,land0916,p8,1.00E+30,1,5.00E-06
d9086,land0917,p8,1.00E+30,1,5.00E-06
d9087,land0918,p8,1.00E+30,1,5.00E-06
d9088,land0919,p8,1.00E+30,1,5.00E-06
d9089,land0920,p8,1.00E+30,1,5.00E-06
d9090,land0921,p8,1.00E+30,1,5.00E-06
d9091,land0922,p8,1.00E+30,1,5.00E-06
d9092,land0923,p8,1.00E+30,1,5.00E-06
d9093,land0924,p8,1.00E+30,1,5.00E-06
d9094,land0925,p8,1.00E+30,1,5.00E-06
d9095,land0926,p8,1.00E+30,1,5.00E-06
d9096,land0927,p8,1.00E+30,1,5.00E-06
d9097,land0928,p8,1.00E+30,1,5.00E-06
d9098,land0929,p8,1.00E+30,1,5.00E-06
d9099,land0930,p8,1.00E+30,1,5.00E-06
d9100,land0931,p8,1.00E+30,1,5.00E-06
d9101,land0932,p8,1.00E+30,1,5.00E-06
d9102,land0933,p8,1.00E+30,1,5.00E-06
d9103,land0934,p8,1.00E+30,1,5.00E-06
d9104,land0935,p8,1.00E+30,1,5.00E-06
d9105,land0936,p8,1.00E+30,1,5.00E-06
d9106,land0937,p8,1.00E+30,1,5.00E-06
d9107,land0938,p8,1.00E+30,1,5.00E-06
d9108,land0939,p8,1.00E+30,1,5.00E-06
d9109,land0940,p8,1.00E+30,1,5.00E-06
d9110,land0941,p8,1.00E+30,1,5.00E-06
d9111,land0942,p8,1.00E+30,1,5.00E-06
d9112,land0943,p8,1.00E+30,1,5.00E-06
d9113,land0944,p8,1.00E+30,1,5.00E-06
d9114,land0945,p8,1.00E+30,1,5.00E-06
d9115,land0946,p8,1.00E+30,1,5.00E-06
d9116,land0947,p8,1.00E+30,1,5.00E-06
d9117,land0948,p8,1.00E+30,1,5.00E-06
d9118,land0949,p8,1.00E+30,1,5.00E-06
d9119,land0950,p8,1.00E+30,1,5.00E-06
d9120,land0951,p8,1.00E+30,1,5.00E-06
d9121,land0952,p8,1.00E+30,1,5.00E-06
d9122,land0953,p8,1.00E+30,1,5.00E-06
d9123,land0954,p8,1.00E+30,1,5.00E-06
d9124,land0955,p8,1.00E+30,1,5.00E-06
d9125,land0956,p8,1.00E+30,1,5.00E-06
d9126,land0957,p8,1.00E+30,1,5.00E-06
d9127,land0958,p8,1.00E+30,1,5.00E-06
d9128,land0959,p8,1.00E+30,1,5.00E-06
d9129,land0960,p8,1.00E+30,1,5.00E-06
d9130,land0961,p8,1.00E+30,1,5.00E-06
d9131,land0962,p8,1.00E+30,1,5.00E-06
d9132,land0963,p8,1.00E+30,1,5.00E-06
d9133,land0964,p8,1.00E+30,1,5.00E-06
d9134,land0965,p8,1.00E+30,1,5.00E-06
d9135,land0966,p8,1.00E+30,1,5.00E-06
d9136,land0967,p8,1.00E+30,1,5.00E-06
d9137,land0968,p8,1.00E+30,1,5.00E-06
d9138,land0969,p8,1.00E+30,1,5.00E-06
d9139,land0970,p8,1.00E+30,1,5.00E-06
d9140,land0971,p8,1.00E+30,1,5.00E-06
d9141,land0972,p8,1.00E+30,1,5.00E-06
d9142,land0973,p8,1.00E+30,1,5.00E-06
d9143,land0974,p8,1.00E+30,1,5.00E-06
d9144,land0975,p8,1.00E+30,1,5.00E-06
d9145,land0976,p8,1.00E+30,1,5.00E-06
d9146,land0977,p8,1.00E+30,1,5.00E-06
d9147,land0978,p8,1.00E+30,1,5.00E-06
d9148,land0979,p8,1.00E+30,1,5.00E-06
d9149,land0980,p8,1.00E+30,1,5.00E-06
d9150,land0981,p8,1.00E+30,1,5.00E-06
d9151,land0982,p8,1.00E+30,1,5.00E-06
d9152,land0983,p8,1.00E+30,1,5.00E-06
d9153,land0984,p8,1.00E+30,1,5.00E-06
d9154,land0985,p8,1.00E+30,1,5.00E-06
d9155,land0986,p8,1.00E+30,1,5.00E-06
d9156,land0987,p8,1.00E+30,1,5.00E-06
d9157,land0988,p8,1.00E+30,1,5.00E-06
d9158,land0989,p8,1.00E+30,1,5.00E-06
d9159,land0990,p8,1.00E+30,1,5.00E-06
d9160,land0991,p8,1.00E+30,1,5.00E-06
d9161,land0992,p8,1.00E+30,1,5.00E-06
d9162,land0993,p8,1.00E+30,1,5.00E-06
d9163,land0994,p8,1.00E+30,1,5.00E-06
d9164,land0995,p8,1.00E+30,1,5.00E-06
d9165,land0996,p8,1.00E+30,1,5.00E-06
d9166,land0997,p8,1.00E+30,1,5.00E-06
d9167,land0998,p8,1.00E+30,1,5.00E-06
d9168,land0999,p8,1.00E+30,1,5.00E-06
d9169,land1000,p8,1.00E+30,1,5.00E-06
d9170,land1001,p8,1.00E+30,1,5.00E-06
d9171,land1002,p8,1.00E+30,1,5.00E-06
d9172,land1003,p8,1.00E+30,1,5.00E-06
d9173,land1004,p8,1.00E+30,1,5.00E-06
d9174,land1005,p8,1.00E+30,1,5.00E-06
d9175,land1006,p8,1.00E+30,1,5.00E-06
d9176,land1007,p8,1.00E+30,1,5.00E-06
d9177,land1008,p8,1.00E+30,1,5.00E-06
d9178,land1009,p8,1.00E+30,1,5.00E-06
d9179,land1010,p8,1.00E+30,1,5.00E-06
d9180,land1011,p8,1.00E+30,1,5.00E-06
d9181,land1012,p8,1.00E+30,1,5.00E-06
d9182,land1013,p8,1.00E+30,1,5.00E-06
d9183,land1014,p8,1.00E+30,1,5.00E-06
d9184,land1015,p8,1.00E+30,1,5.00E-06
d9185,land1016,p8,1.00E+30,1,5.00E-06
d9186,land1017,p8,1.00E+30,1,5.00E-06
d9187,land1018,p8,1.00E+30,1,5.00E-06
d9188,land1019,p8,1.00E+30,1,5.00E-06
d9189,land1020,p8,1.00E+30,1,5.00E-06
d9190,land1021,p8,1.00E+30,1,5.00E-06
d9191,land1022,p8,1.00E+30,1,5.00E-06
d9192,land1023,p8,1.00E+30,1,5.00E-06
d9193,land1024,p8,1.00E+30,1,5.00E-06
d9194,land1025,p8,1.00E+30,1,5.00E-06
d9195,land1026,p8,1.00E+30,1,5.00E-06
d9196,land1027,p8,1.00E+30,1,5.00E-06
d9197,land1028,p8,1.00E+30,1,5.00E-06
d9198,land1029,p8,1.00E+30,1,5.00E-06
d9199,land1030,p8,1.00E+30,1,5.00E-06
d9200,land1031,p8,1.00E+30,1,5.00E-06
d9201,land1032,p8,1.00E+30,1,5.00E-06
d9202,land1033,p8,1.00E+30,1,5.00E-06
d9203,land1034,p8,1.00E+30,1,5.00E-06
d9204,land1035,p8,1.00E+30,1,5.00E-06
d9205,land1036,p8,1.00E+30,1,5.00E-06
d9206,land1037,p8,1.00E+30,1,5.00E-06
d9207,land1038,p8,1.00E+30,1,5.00E-06
d9208,land1039,p8,1.00E+30,1,5.00E-06
d9209,land1040,p8,1.00E+30,1,5.00E-06
d9210,land1041,p8,1.00E+30,1,5.00E-06
d9211,land1042,p8,1.00E+30,1,5.00E-06
d9212,land1043,p8,1.00E+30,1,5.00E-06
d9213,land1044,p8,1.00E+30,1,5.00E-06
d9214,land1045,p8,1.00E+30,1,5.00E-06
d9215,land1046,p8,1.00E+30,1,5.00E-06
d9216,land1047,p8,1.00E+30,1,5.00E-06
d9217,land1048,p8,1.00E+30,1,5.00E-06
d9218,land1049,p8,1.00E+30,1,5.00E-06
d9219,land1050,p8,1.00E+30,1,5.00E-06
d9220,land1051,p8,1.00E+30,1,5.00E-06
d9221,land1052,p8,1.00E+30,1,5.00E-06
d9222,land1053,p8,1.00E+30,1,5.00E-06
d9223,land1054,p8,1.00E+30,1,5.00E-06
d9224,land1055,p8,1.00E+30,1,5.00E-06
d9225,land1056,p8,1.00E+30,1,5.00E-06
d9226,land1057,p8,1.00E+30,1,5.00E-06
d9227,land1058,p8,1.00E+30,1,5.00E-06
d9228,land1059,p8,1.00E+30,1,5.00E-06
d9229,land1060,p8,1.00E+30,1,5.00E-06
d9230,land1061,p8,1.00E+30,1,5.00E-06
d9231,land1062,p8,1.00E+30,1,5.00E-06
d9232,land1063,p8,1.00E+30,1,5.00E-06
d9233,land1064,p8,1.00E+30,1,5.00E-06
d9234,land1065,p8,1.00E+30,1,5.00E-06
d9235,land1066,p8,1.00E+30,1,5.00E-06
d9236,land1067,p8,1.00E+30,1,5.00E-06
d9237,land1068,p8,1.00E+30,1,5.00E-06
d9238,land1069,p8,1.00E+30,1,5.00E-06
d9239,land1070,p8,1.00E+30,1,5.00E-06
d9240,land1071,p8,1.00E+30,1,5.00E-06
d9241,land1072,p8,1.00E+30,1,5.00E-06
d9242,land1073,p8,1.00E+30,1,5.00E-06
d9243,land1074,p8,1.00E+30,1,5.00E-06
d9244,land1075,p8,1.00E+30,1,5.00E-06
d9245,land1076,p8,1.00E+30,1,5.00E-06
d9246,land1077,p8,1.00E+30,1,5.00E-06
d9247,land1078,p8,1.00E+30,1,5.00E-06
d9248,land1079,p8,1.00E+30,1,5.00E-06
d9249,land1080,p8,1.00E+30,1,5.00E-06
d9250,land1081,p8,1.00E+30,1,5.00E-06
d9251,land1082,p8,1.00E+30,1,5.00E-06
d9252,land1083,p8,1.00E+30,1,5.00E-06
d9253,land1084,p8,1.00E+30,1,5.00E-06
d9254,land1085,p8,1.00E+30,1,5.00E-06
d9255,land1086,p8,1.00E+30,1,5.00E-06
d9256,land1087,p8,1.00E+30,1,5.00E-06
d9257,land1088,p8,1.00E+30,1,5.00E-06
d9258,land1089,p8,1.00E+30,1,5.00E-06
d9259,land1090,p8,1.00E+30,1,5.00E-06
d9260,land1091,p8,1.00E+30,1,5.00E-06
d9261,land1092,p8,1.00E+30,1,5.00E-06
d9262,land1093,p8,1.00E+30,1,5.00E-06
d9263,land1094,p8,1.00E+30,1,5.00E-06
d9264,land1095,p8,1.00E+30,1,5.00E-06
d9265,land1096,p8,1.00E+30,1,5.00E-06
d9266,land1097,p8,1.00E+30,1,5.00E-06
d9267,land1098,p8,1.00E+30,1,5.00E-06
d9268,land1099,p8,1.00E+30,1,5.00E-06
d9269,land1100,p8,1.00E+30,1,5.00E-06
d9270,land1101,p8,1.00E+30,1,5.00E-06
d9271,land1102,p8,1.00E+30,1,5.00E-06
d9272,land1103,p8,1.00E+30,1,5.00E-06
d9273,land1104,p8,1.00E+30,1,5.00E-06
d9274,land1105,p8,1.00E+30,1,5.00E-06
d9275,land1106,p8,1.00E+30,1,5.00E-06
d9276,land1107,p8,1.00E+30,1,5.00E-06
d9277,land1108,p8,1.00E+30,1,5.00E-06
d9278,land1109,p8,1.00E+30,1,5.00E-06
d9279,land1110,p8,1.00E+30,1,5.00E-06
d9280,land1111,p8,1.00E+30,1,5.00E-06
d9281,land1112,p8,1.00E+30,1,5.00E-06
d9282,land1113,p8,1.00E+30,1,5.00E-06
d9283,land1114,p8,1.00E+30,1,5.00E-06
d9284,land1115,p8,1.00E+30,1,5.00E-06
d9285,land1116,p8,1.00E+30,1,5.00E-06
d9286,land1117,p8,1.00E+30,1,5.00E-06
d9287,land1118,p8,1.00E+30,1,5.00E-06
d9288,land1119,p8,1.00E+30,1,5.00E-06
d9289,land1120,p8,1.00E+30,1,5.00E-06
d9290,land1121,p8,1.00E+30,1,5.00E-06
d9291,land1122,p8,1.00E+30,1,5.00E-06
d9292,land1123,p8,1.00E+30,1,5.00E-06
d9293,land1124,p8,1.00E+30,1,5.00E-06
d9294,land1125,p8,1.00E+30,1,5.00E-06
d9295,land1126,p8,1.00E+30,1,5.00E-06
d9296,land1127,p8,1.00E+30,1,5.00E-06
d9297,land1128,p8,1.00E+30,1,5.00E-06
d9298,land1129,p8,1.00E+30,1,5.00E-06
d9299,land1130,p8,1.00E+30,1,5.00E-06
d9300,land1131,p8,1.00E+30,1,5.00E-06
d9301,land1132,p8,1.00E+30,1,5.00E-06
d9302,land1133,p8,1.00E+30,1,5.00E-06
